correct,level,model,item_id,template
0,3,exaone3.5,225,3
1,3,exaone3.5,226,3
1,3,exaone3.5,227,3
0,3,exaone3.5,228,3
1,3,exaone3.5,229,3
1,3,exaone3.5,230,3
1,3,exaone3.5,231,3
1,3,exaone3.5,232,3
0,3,exaone3.5,233,3
1,3,exaone3.5,234,3
1,3,exaone3.5,235,3
0,3,exaone3.5,236,3
0,3,exaone3.5,237,3
1,3,exaone3.5,238,3
0,3,exaone3.5,239,3
0,3,exaone3.5,240,3
0,3,exaone3.5,241,3
0,3,exaone3.5,242,3
1,3,exaone3.5,243,3
1,3,exaone3.5,244,3
1,3,exaone3.5,245,3
0,3,exaone3.5,246,3
1,3,exaone3.5,247,3
1,3,exaone3.5,248,3
1,3,exaone3.5,249,3
1,3,exaone3.5,250,3
1,3,exaone3.5,251,3
1,3,exaone3.5,252,3
1,3,exaone3.5,253,3
1,3,exaone3.5,254,3
0,3,exaone3.5,255,3
1,3,exaone3.5,256,3
1,3,exaone3.5,257,3
0,3,exaone3.5,258,3
1,3,exaone3.5,259,3
1,3,exaone3.5,260,3
0,3,exaone3.5,261,3
1,3,exaone3.5,262,3
1,3,exaone3.5,263,3
1,3,exaone3.5,264,3
1,3,exaone3.5,265,3
1,3,exaone3.5,266,3
1,3,exaone3.5,267,3
1,3,exaone3.5,268,3
0,3,exaone3.5,269,3
1,3,exaone3.5,270,3
0,3,exaone3.5,271,3
1,3,exaone3.5,272,3
0,3,exaone3.5,273,3
1,3,exaone3.5,274,3
1,3,exaone3.5,275,3
1,3,exaone3.5,276,3
1,3,exaone3.5,277,3
0,3,exaone3.5,278,3
1,3,exaone3.5,279,3
1,3,exaone3.5,280,3
1,3,exaone3.5,281,3
1,3,exaone3.5,282,3
1,3,exaone3.5,283,3
0,3,exaone3.5,284,3
0,3,exaone3.5,285,3
1,3,exaone3.5,286,3
1,3,exaone3.5,287,3
1,3,exaone3.5,288,3
1,3,exaone3.5,289,3
1,3,exaone3.5,290,3
1,3,exaone3.5,291,3
0,3,exaone3.5,292,3
1,3,exaone3.5,293,3
1,3,exaone3.5,294,3
0,3,exaone3.5,295,3
0,3,exaone3.5,296,3
1,3,exaone3.5,297,3
0,3,exaone3.5,298,3
1,3,exaone3.5,299,3
1,3,exaone3.5,300,3
1,3,exaone3.5,301,3
1,3,exaone3.5,302,3
0,3,exaone3.5,303,3
0,3,exaone3.5,304,3
1,3,exaone3.5,305,3
1,3,exaone3.5,306,3
0,3,exaone3.5,307,3
1,3,exaone3.5,308,3
1,3,exaone3.5,309,3
0,3,exaone3.5,310,3
1,3,exaone3.5,311,3
0,3,exaone3.5,312,3
0,3,exaone3.5,313,3
1,3,exaone3.5,314,3
0,3,exaone3.5,315,3
1,3,exaone3.5,316,3
1,3,exaone3.5,317,3
1,3,exaone3.5,318,3
1,3,exaone3.5,319,3
1,3,exaone3.5,320,3
1,3,exaone3.5,321,3
1,3,exaone3.5,322,3
1,3,exaone3.5,323,3
1,3,exaone3.5,324,3
1,3,exaone3.5,325,3
1,3,exaone3.5,326,3
0,3,exaone3.5,327,3
1,3,exaone3.5,328,3
0,3,exaone3.5,329,3
0,3,exaone3.5,330,3
0,3,exaone3.5,331,3
1,3,exaone3.5,332,3
1,3,exaone3.5,333,3
0,3,exaone3.5,334,3
1,3,exaone3.5,335,3
0,3,exaone3.5,336,3
0,3,exaone3.5,337,3
1,3,exaone3.5,338,3
1,3,exaone3.5,339,3
0,3,exaone3.5,340,3
1,3,exaone3.5,341,3
1,3,exaone3.5,342,3
1,3,exaone3.5,343,3
1,3,exaone3.5,344,3
1,3,exaone3.5,345,3
1,3,exaone3.5,346,3
1,3,exaone3.5,347,3
0,3,exaone3.5,348,3
1,3,exaone3.5,349,3
1,3,exaone3.5,350,3
1,3,exaone3.5,351,3
1,3,exaone3.5,352,3
0,3,exaone3.5,353,3
1,3,exaone3.5,354,3
0,3,exaone3.5,355,3
1,3,exaone3.5,356,3
0,3,exaone3.5,357,3
0,3,exaone3.5,358,3
0,3,exaone3.5,359,3
0,3,exaone3.5,360,3
1,3,exaone3.5,361,3
1,3,exaone3.5,362,3
1,3,exaone3.5,363,3
0,3,exaone3.5,364,3
1,3,exaone3.5,365,3
0,3,exaone3.5,366,3
0,3,exaone3.5,367,3
1,3,exaone3.5,368,3
1,3,exaone3.5,369,3
1,3,exaone3.5,370,3
1,3,exaone3.5,371,3
1,3,exaone3.5,372,3
1,3,exaone3.5,373,3
1,3,exaone3.5,374,3
1,3,exaone3.5,375,3
1,3,exaone3.5,376,3
1,3,exaone3.5,377,3
1,3,exaone3.5,378,3
1,3,exaone3.5,379,3
1,3,exaone3.5,380,3
1,3,exaone3.5,381,3
1,3,exaone3.5,382,3
1,3,exaone3.5,383,3
1,3,exaone3.5,384,3
1,3,exaone3.5,385,3
1,3,exaone3.5,386,3
0,3,exaone3.5,387,3
1,3,exaone3.5,388,3
1,3,exaone3.5,389,3
0,3,exaone3.5,390,3
1,3,exaone3.5,391,3
1,3,exaone3.5,392,3
1,3,exaone3.5,393,3
0,3,exaone3.5,394,3
0,3,exaone3.5,395,3
1,3,exaone3.5,396,3
1,3,exaone3.5,397,3
1,3,exaone3.5,398,3
1,3,exaone3.5,399,3
1,3,exaone3.5,400,3
1,3,exaone3.5,401,3
0,3,exaone3.5,402,3
1,3,exaone3.5,403,3
1,3,exaone3.5,404,3
1,3,exaone3.5,405,3
1,3,exaone3.5,406,3
1,3,exaone3.5,407,3
1,3,exaone3.5,408,3
1,3,exaone3.5,409,3
1,3,exaone3.5,410,3
1,3,exaone3.5,411,3
1,3,exaone3.5,412,3
0,3,exaone3.5,413,3
1,3,exaone3.5,414,3
1,3,exaone3.5,415,3
1,3,exaone3.5,416,3
1,3,exaone3.5,417,3
1,3,exaone3.5,418,3
1,3,exaone3.5,419,3
1,3,exaone3.5,420,3
0,3,exaone3.5,421,3
0,3,exaone3.5,422,3
1,3,exaone3.5,423,3
1,3,exaone3.5,424,3
0,3,exaone3.5,425,3
1,3,exaone3.5,426,3
1,3,exaone3.5,427,3
1,3,exaone3.5,428,3
1,3,exaone3.5,429,3
0,3,exaone3.5,430,3
0,3,exaone3.5,431,3
1,3,exaone3.5,432,3
1,3,exaone3.5,433,3
1,3,exaone3.5,434,3
1,3,exaone3.5,435,3
0,3,exaone3.5,436,3
0,3,exaone3.5,437,3
0,3,exaone3.5,438,3
1,3,exaone3.5,439,3
0,3,exaone3.5,440,3
1,3,exaone3.5,441,3
1,3,exaone3.5,442,3
0,3,exaone3.5,443,3
1,3,exaone3.5,444,3
0,3,exaone3.5,445,3
0,3,exaone3.5,446,3
1,3,exaone3.5,447,3
1,3,exaone3.5,448,3
1,3,exaone3.5,449,3
1,3,exaone3.5,450,3
1,3,exaone3.5,451,3
1,3,exaone3.5,452,3
0,3,exaone3.5,453,3
1,3,exaone3.5,454,3
0,3,exaone3.5,455,3
1,3,exaone3.5,456,3
1,3,exaone3.5,457,3
0,3,exaone3.5,458,3
1,3,exaone3.5,459,3
1,3,exaone3.5,460,3
1,3,exaone3.5,461,3
1,3,exaone3.5,462,3
0,3,exaone3.5,463,3
1,3,exaone3.5,464,3
0,3,exaone3.5,465,3
1,3,exaone3.5,466,3
1,3,exaone3.5,467,3
0,3,exaone3.5,468,3
1,3,exaone3.5,469,3
1,3,exaone3.5,470,3
1,3,exaone3.5,471,3
1,3,exaone3.5,472,3
1,3,exaone3.5,473,3
0,3,exaone3.5,474,3
1,3,exaone3.5,475,3
0,3,exaone3.5,476,3
1,3,exaone3.5,477,3
1,3,exaone3.5,478,3
1,3,exaone3.5,479,3
1,3,exaone3.5,480,3
1,3,exaone3.5,481,3
1,3,exaone3.5,482,3
1,3,exaone3.5,483,3
0,3,exaone3.5,484,3
1,3,exaone3.5,485,3
1,3,exaone3.5,486,3
1,3,exaone3.5,487,3
1,3,exaone3.5,488,3
0,3,exaone3.5,489,3
1,3,exaone3.5,490,3
0,3,exaone3.5,491,3
1,3,exaone3.5,492,3
0,3,exaone3.5,493,3
1,3,exaone3.5,494,3
1,3,exaone3.5,495,3
1,3,exaone3.5,496,3
1,3,exaone3.5,497,3
1,3,exaone3.5,498,3
0,3,exaone3.5,499,3
1,3,exaone3.5,500,3
1,3,exaone3.5,501,3
1,3,exaone3.5,502,3
0,3,exaone3.5,503,3
0,3,exaone3.5,504,3
1,3,exaone3.5,505,3
1,3,exaone3.5,506,3
1,3,exaone3.5,507,3
0,3,exaone3.5,508,3
1,3,exaone3.5,509,3
1,3,exaone3.5,510,3
0,3,exaone3.5,511,3
0,3,exaone3.5,512,3
1,3,exaone3.5,513,3
0,3,exaone3.5,514,3
1,3,exaone3.5,515,3
1,3,exaone3.5,516,3
0,3,exaone3.5,517,3
1,3,exaone3.5,518,3
1,3,exaone3.5,519,3
0,3,exaone3.5,520,3
1,3,exaone3.5,521,3
0,3,exaone3.5,522,3
1,3,exaone3.5,523,3
0,3,exaone3.5,524,3
1,3,exaone3.5,525,3
1,3,exaone3.5,526,3
1,3,exaone3.5,527,3
1,3,exaone3.5,528,3
0,3,exaone3.5,529,3
1,3,exaone3.5,530,3
1,3,exaone3.5,531,3
1,3,exaone3.5,532,3
0,3,exaone3.5,533,3
1,3,exaone3.5,534,3
1,3,exaone3.5,535,3
1,3,exaone3.5,536,3
1,3,exaone3.5,537,3
1,3,exaone3.5,538,3
1,3,exaone3.5,539,3
1,3,exaone3.5,540,3
1,3,exaone3.5,541,3
0,3,exaone3.5,542,3
1,3,exaone3.5,543,3
1,3,exaone3.5,544,3
1,3,exaone3.5,545,3
1,3,exaone3.5,546,3
1,3,exaone3.5,547,3
0,3,exaone3.5,548,3
1,3,exaone3.5,549,3
1,3,exaone3.5,550,3
1,3,exaone3.5,551,3
0,3,exaone3.5,552,3
0,3,exaone3.5,553,3
1,3,exaone3.5,554,3
0,3,exaone3.5,555,3
1,3,exaone3.5,556,3
1,3,exaone3.5,557,3
1,3,exaone3.5,558,3
1,3,exaone3.5,559,3
0,3,exaone3.5,560,3
0,3,exaone3.5,561,3
0,3,exaone3.5,562,3
1,3,exaone3.5,563,3
0,3,exaone3.5,564,3
0,3,exaone3.5,565,3
1,3,exaone3.5,566,3
1,3,exaone3.5,567,3
0,3,exaone3.5,568,3
0,3,exaone3.5,569,3
0,3,exaone3.5,570,3
0,3,exaone3.5,571,3
0,3,exaone3.5,572,3
0,3,exaone3.5,573,3
1,3,exaone3.5,574,3
1,3,exaone3.5,575,3
0,3,exaone3.5,576,3
0,3,exaone3.5,577,3
1,3,exaone3.5,578,3
1,3,exaone3.5,579,3
1,3,exaone3.5,580,3
1,3,exaone3.5,581,3
0,3,exaone3.5,582,3
0,3,exaone3.5,583,3
1,3,exaone3.5,584,3
1,3,exaone3.5,585,3
1,3,exaone3.5,586,3
0,3,exaone3.5,587,3
0,3,exaone3.5,588,3
1,3,exaone3.5,589,3
0,3,exaone3.5,590,3
0,3,exaone3.5,591,3
1,3,exaone3.5,592,3
0,3,exaone3.5,593,3
1,3,exaone3.5,594,3
1,3,exaone3.5,595,3
1,3,exaone3.5,596,3
1,3,exaone3.5,597,3
1,3,exaone3.5,598,3
1,3,exaone3.5,599,3
1,3,exaone3.5,600,3
1,3,exaone3.5,601,3
1,3,exaone3.5,602,3
1,3,exaone3.5,603,3
0,3,exaone3.5,604,3
1,3,exaone3.5,605,3
1,3,exaone3.5,606,3
1,3,exaone3.5,607,3
0,3,exaone3.5,608,3
1,3,exaone3.5,609,3
1,3,exaone3.5,610,3
1,3,exaone3.5,611,3
1,3,exaone3.5,612,3
1,3,exaone3.5,613,3
1,3,exaone3.5,614,3
1,3,exaone3.5,615,3
1,3,exaone3.5,616,3
0,3,exaone3.5,617,3
1,3,exaone3.5,618,3
0,3,exaone3.5,619,3
0,3,exaone3.5,620,3
0,3,exaone3.5,621,3
1,3,exaone3.5,622,3
1,3,exaone3.5,623,3
1,3,exaone3.5,624,3
0,3,exaone3.5,625,3
0,3,exaone3.5,626,3
1,3,exaone3.5,627,3
1,3,exaone3.5,628,3
1,3,exaone3.5,629,3
1,3,exaone3.5,630,3
1,3,exaone3.5,631,3
1,3,exaone3.5,632,3
1,3,exaone3.5,633,3
1,3,exaone3.5,634,3
0,3,exaone3.5,635,3
1,3,exaone3.5,636,3
1,3,exaone3.5,637,3
0,3,exaone3.5,638,3
1,3,exaone3.5,639,3
0,3,exaone3.5,640,3
1,3,exaone3.5,641,3
1,3,exaone3.5,642,3
0,3,exaone3.5,643,3
1,3,exaone3.5,644,3
1,3,exaone3.5,645,3
0,3,exaone3.5,646,3
1,3,exaone3.5,647,3
1,3,exaone3.5,648,3
1,3,exaone3.5,649,3
1,3,exaone3.5,650,3
1,3,exaone3.5,651,3
0,3,exaone3.5,652,3
0,3,exaone3.5,653,3
1,3,exaone3.5,654,3
1,3,exaone3.5,655,3
1,3,exaone3.5,656,3
1,3,exaone3.5,657,3
1,3,exaone3.5,658,3
0,3,exaone3.5,659,3
1,3,exaone3.5,660,3
1,3,exaone3.5,661,3
1,3,exaone3.5,662,3
1,3,exaone3.5,663,3
1,3,exaone3.5,664,3
1,3,exaone3.5,665,3
1,3,exaone3.5,666,3
1,3,exaone3.5,667,3
1,3,exaone3.5,668,3
1,3,exaone3.5,669,3
1,3,exaone3.5,670,3
1,3,exaone3.5,671,3
0,3,exaone3.5,672,3
1,3,exaone3.5,673,3
0,3,exaone3.5,674,3
0,3,exaone3.5,675,3
1,3,exaone3.5,676,3
0,3,exaone3.5,677,3
1,3,exaone3.5,678,3
0,3,exaone3.5,679,3
1,3,exaone3.5,680,3
1,3,exaone3.5,681,3
1,3,exaone3.5,682,3
0,3,exaone3.5,683,3
0,3,exaone3.5,684,3
0,3,exaone3.5,685,3
1,3,exaone3.5,686,3
1,3,exaone3.5,687,3
1,3,exaone3.5,688,3
0,3,exaone3.5,689,3
1,3,exaone3.5,690,3
0,3,exaone3.5,691,3
0,3,exaone3.5,692,3
1,3,exaone3.5,693,3
0,3,exaone3.5,694,3
1,3,exaone3.5,695,3
1,3,exaone3.5,696,3
1,3,exaone3.5,697,3
1,3,exaone3.5,698,3
1,3,exaone3.5,699,3
0,3,exaone3.5,700,3
1,3,exaone3.5,701,3
0,3,exaone3.5,702,3
1,3,exaone3.5,703,3
1,3,exaone3.5,704,3
0,3,exaone3.5,705,3
0,3,exaone3.5,706,3
1,3,exaone3.5,707,3
1,3,exaone3.5,708,3
1,3,exaone3.5,709,3
0,3,exaone3.5,710,3
0,3,exaone3.5,711,3
0,3,exaone3.5,712,3
1,3,exaone3.5,713,3
0,3,exaone3.5,714,3
1,3,exaone3.5,715,3
1,3,exaone3.5,716,3
0,3,exaone3.5,717,3
1,3,exaone3.5,718,3
1,3,exaone3.5,719,3
1,3,exaone3.5,720,3
1,3,exaone3.5,721,3
1,3,exaone3.5,722,3
0,3,exaone3.5,723,3
0,3,exaone3.5,724,3
1,3,exaone3.5,725,3
1,3,exaone3.5,726,3
0,3,exaone3.5,727,3
1,3,exaone3.5,728,3
1,3,exaone3.5,729,3
1,3,exaone3.5,730,3
0,3,exaone3.5,731,3
1,3,exaone3.5,732,3
1,3,exaone3.5,733,3
1,3,exaone3.5,734,3
0,3,exaone3.5,735,3
1,3,exaone3.5,736,3
0,3,exaone3.5,737,3
1,3,exaone3.5,738,3
0,3,exaone3.5,739,3
0,3,exaone3.5,740,3
1,3,exaone3.5,741,3
1,3,exaone3.5,742,3
1,3,exaone3.5,743,3
1,3,exaone3.5,744,3
1,3,exaone3.5,745,3
1,3,exaone3.5,746,3
0,3,exaone3.5,747,3
1,3,exaone3.5,748,3
1,3,exaone3.5,749,3
0,3,exaone3.5,750,3
0,3,exaone3.5,751,3
1,3,exaone3.5,752,3
0,3,exaone3.5,753,3
1,3,exaone3.5,754,3
0,3,exaone3.5,755,3
0,3,exaone3.5,756,3
1,3,exaone3.5,757,3
1,3,exaone3.5,758,3
1,3,exaone3.5,759,3
1,3,exaone3.5,760,3
1,3,exaone3.5,761,3
1,3,exaone3.5,762,3
1,3,exaone3.5,763,3
1,3,exaone3.5,764,3
1,3,exaone3.5,765,3
0,3,exaone3.5,766,3
1,3,exaone3.5,767,3
0,3,exaone3.5,768,3
1,3,exaone3.5,769,3
0,3,exaone3.5,770,3
1,3,exaone3.5,771,3
1,3,exaone3.5,772,3
0,3,exaone3.5,773,3
0,3,exaone3.5,774,3
0,3,exaone3.5,775,3
1,3,exaone3.5,776,3
1,3,exaone3.5,777,3
1,3,exaone3.5,778,3
0,3,exaone3.5,779,3
1,3,exaone3.5,780,3
1,3,exaone3.5,781,3
1,3,exaone3.5,782,3
1,3,exaone3.5,783,3
1,3,exaone3.5,784,3
1,3,exaone3.5,785,3
1,3,exaone3.5,786,3
1,3,exaone3.5,787,3
1,3,exaone3.5,788,3
1,3,exaone3.5,789,3
0,3,exaone3.5,790,3
1,3,exaone3.5,791,3
1,3,exaone3.5,792,3
1,3,exaone3.5,793,3
1,3,exaone3.5,794,3
1,3,exaone3.5,795,3
1,3,exaone3.5,796,3
0,3,exaone3.5,797,3
1,3,exaone3.5,798,3
1,3,exaone3.5,799,3
0,3,exaone3.5,800,3
0,3,exaone3.5,801,3
0,3,exaone3.5,802,3
1,3,exaone3.5,803,3
1,3,exaone3.5,804,3
0,3,exaone3.5,805,3
0,3,exaone3.5,806,3
0,3,exaone3.5,807,3
0,3,exaone3.5,808,3
1,3,exaone3.5,809,3
1,3,exaone3.5,810,3
1,3,exaone3.5,811,3
0,3,exaone3.5,812,3
1,3,exaone3.5,813,3
1,3,exaone3.5,814,3
1,3,exaone3.5,815,3
0,3,exaone3.5,816,3
1,3,exaone3.5,817,3
1,3,exaone3.5,818,3
1,3,exaone3.5,819,3
1,3,exaone3.5,820,3
1,3,exaone3.5,821,3
1,3,exaone3.5,822,3
0,3,exaone3.5,823,3
1,3,exaone3.5,824,3
0,3,exaone3.5,825,3
0,3,exaone3.5,826,3
1,3,exaone3.5,827,3
1,3,exaone3.5,828,3
1,3,exaone3.5,829,3
1,3,exaone3.5,830,3
1,3,exaone3.5,831,3
1,3,exaone3.5,832,3
1,3,exaone3.5,833,3
1,3,exaone3.5,834,3
1,3,exaone3.5,835,3
0,3,exaone3.5,836,3
1,3,exaone3.5,837,3
1,3,exaone3.5,838,3
1,3,exaone3.5,839,3
1,3,exaone3.5,840,3
1,3,exaone3.5,841,3
1,3,exaone3.5,842,3
1,3,exaone3.5,843,3
1,3,exaone3.5,844,3
1,3,exaone3.5,845,3
1,3,exaone3.5,846,3
1,3,exaone3.5,847,3
1,3,exaone3.5,848,3
1,3,exaone3.5,849,3
1,3,exaone3.5,850,3
1,3,exaone3.5,851,3
0,3,exaone3.5,852,3
1,3,exaone3.5,853,3
1,3,exaone3.5,854,3
0,3,exaone3.5,855,3
1,3,exaone3.5,856,3
0,3,exaone3.5,857,3
1,3,exaone3.5,858,3
1,3,exaone3.5,859,3
1,3,exaone3.5,860,3
0,3,exaone3.5,861,3
1,3,exaone3.5,862,3
1,3,exaone3.5,863,3
1,3,exaone3.5,864,3
1,3,exaone3.5,865,3
1,3,exaone3.5,866,3
1,3,exaone3.5,867,3
1,3,exaone3.5,868,3
1,3,exaone3.5,869,3
1,3,exaone3.5,870,3
0,3,exaone3.5,871,3
1,3,exaone3.5,872,3
1,3,exaone3.5,873,3
0,3,exaone3.5,874,3
0,3,exaone3.5,875,3
1,3,exaone3.5,876,3
1,3,exaone3.5,877,3
1,3,exaone3.5,878,3
0,3,exaone3.5,879,3
1,3,exaone3.5,880,3
1,3,exaone3.5,881,3
1,3,exaone3.5,882,3
0,3,exaone3.5,883,3
1,3,exaone3.5,884,3
0,3,exaone3.5,885,3
1,3,exaone3.5,886,3
1,3,exaone3.5,887,3
1,3,exaone3.5,888,3
1,3,exaone3.5,889,3
1,3,exaone3.5,890,3
0,3,exaone3.5,891,3
1,3,exaone3.5,892,3
1,3,exaone3.5,893,3
1,3,exaone3.5,894,3
0,3,exaone3.5,895,3
0,3,exaone3.5,896,3
1,3,exaone3.5,897,3
1,3,exaone3.5,898,3
1,3,exaone3.5,899,3
1,3,exaone3.5,900,3
1,3,exaone3.5,901,3
1,3,exaone3.5,902,3
0,3,exaone3.5,903,3
1,3,exaone3.5,904,3
1,3,exaone3.5,905,3
0,3,exaone3.5,906,3
1,3,exaone3.5,907,3
1,3,exaone3.5,908,3
1,3,exaone3.5,909,3
1,3,exaone3.5,910,3
1,3,exaone3.5,911,3
0,3,exaone3.5,912,3
0,3,exaone3.5,913,3
0,3,exaone3.5,914,3
0,3,exaone3.5,915,3
1,3,exaone3.5,916,3
0,3,exaone3.5,917,3
1,3,exaone3.5,918,3
1,3,exaone3.5,919,3
0,3,exaone3.5,920,3
1,3,exaone3.5,921,3
1,3,exaone3.5,922,3
1,3,exaone3.5,923,3
1,3,exaone3.5,924,3
1,3,exaone3.5,925,3
1,3,exaone3.5,926,3
1,3,exaone3.5,927,3
0,3,exaone3.5,928,3
0,3,exaone3.5,929,3
0,3,exaone3.5,930,3
0,3,exaone3.5,931,3
0,3,exaone3.5,932,3
1,3,exaone3.5,933,3
1,3,exaone3.5,934,3
1,3,exaone3.5,935,3
1,3,exaone3.5,936,3
1,3,exaone3.5,937,3
1,3,exaone3.5,938,3
1,3,exaone3.5,939,3
1,3,exaone3.5,940,3
1,3,exaone3.5,941,3
1,3,exaone3.5,942,3
1,3,exaone3.5,943,3
1,3,exaone3.5,944,3
0,3,exaone3.5,945,3
0,3,exaone3.5,946,3
1,3,exaone3.5,947,3
0,3,exaone3.5,948,3
1,3,exaone3.5,949,3
1,3,exaone3.5,950,3
1,3,exaone3.5,951,3
1,3,exaone3.5,952,3
0,3,exaone3.5,953,3
1,3,exaone3.5,954,3
1,3,exaone3.5,955,3
1,3,exaone3.5,956,3
1,3,exaone3.5,957,3
1,3,exaone3.5,958,3
1,3,exaone3.5,959,3
0,3,exaone3.5,960,3
1,3,exaone3.5,961,3
1,3,exaone3.5,962,3
0,3,exaone3.5,963,3
1,3,exaone3.5,964,3
0,3,exaone3.5,965,3
0,3,exaone3.5,966,3
1,3,exaone3.5,967,3
1,3,exaone3.5,968,3
1,3,exaone3.5,969,3
1,3,exaone3.5,970,3
1,3,exaone3.5,971,3
1,3,exaone3.5,972,3
1,3,exaone3.5,973,3
0,3,exaone3.5,974,3
1,3,exaone3.5,975,3
1,3,exaone3.5,976,3
1,3,exaone3.5,977,3
0,3,exaone3.5,978,3
1,3,exaone3.5,979,3
1,3,exaone3.5,980,3
1,3,exaone3.5,981,3
0,3,exaone3.5,982,3
0,3,exaone3.5,983,3
1,3,exaone3.5,984,3
1,3,exaone3.5,985,3
1,3,exaone3.5,986,3
0,3,exaone3.5,987,3
1,3,exaone3.5,988,3
0,3,exaone3.5,989,3
1,3,exaone3.5,990,3
1,3,exaone3.5,991,3
1,3,exaone3.5,992,3
1,3,exaone3.5,993,3
1,3,exaone3.5,994,3
1,3,exaone3.5,995,3
1,3,exaone3.5,996,3
0,3,exaone3.5,997,3
0,3,exaone3.5,998,3
1,3,exaone3.5,999,3
1,4,exaone3.5,0,1
1,4,exaone3.5,1,1
1,4,exaone3.5,2,1
0,4,exaone3.5,3,1
1,4,exaone3.5,4,1
1,4,exaone3.5,5,1
1,4,exaone3.5,6,1
1,4,exaone3.5,7,1
0,4,exaone3.5,8,1
1,4,exaone3.5,9,1
1,4,exaone3.5,10,1
1,4,exaone3.5,11,1
1,4,exaone3.5,12,1
1,4,exaone3.5,13,1
1,4,exaone3.5,14,1
1,4,exaone3.5,15,1
1,4,exaone3.5,16,1
1,4,exaone3.5,17,1
1,4,exaone3.5,18,1
1,4,exaone3.5,19,1
1,4,exaone3.5,20,1
1,4,exaone3.5,21,1
1,4,exaone3.5,22,1
1,4,exaone3.5,23,1
0,4,exaone3.5,24,1
1,4,exaone3.5,25,1
0,4,exaone3.5,26,1
1,4,exaone3.5,27,1
1,4,exaone3.5,28,1
1,4,exaone3.5,29,1
1,4,exaone3.5,30,1
1,4,exaone3.5,31,1
1,4,exaone3.5,32,1
1,4,exaone3.5,33,1
1,4,exaone3.5,34,1
1,4,exaone3.5,35,1
1,4,exaone3.5,36,1
1,4,exaone3.5,37,1
1,4,exaone3.5,38,1
1,4,exaone3.5,39,1
1,4,exaone3.5,40,1
1,4,exaone3.5,41,1
1,4,exaone3.5,42,1
1,4,exaone3.5,43,1
1,4,exaone3.5,44,1
1,4,exaone3.5,45,1
1,4,exaone3.5,46,1
1,4,exaone3.5,47,1
1,4,exaone3.5,48,1
1,4,exaone3.5,49,1
1,4,exaone3.5,50,1
1,4,exaone3.5,51,1
1,4,exaone3.5,52,1
1,4,exaone3.5,53,1
1,4,exaone3.5,54,1
0,4,exaone3.5,55,1
1,4,exaone3.5,56,1
1,4,exaone3.5,57,1
1,4,exaone3.5,58,1
1,4,exaone3.5,59,1
1,4,exaone3.5,60,1
1,4,exaone3.5,61,1
1,4,exaone3.5,62,1
1,4,exaone3.5,63,1
1,4,exaone3.5,64,1
1,4,exaone3.5,65,1
1,4,exaone3.5,66,1
1,4,exaone3.5,67,1
1,4,exaone3.5,68,1
1,4,exaone3.5,69,1
1,4,exaone3.5,70,1
0,4,exaone3.5,71,1
1,4,exaone3.5,72,1
1,4,exaone3.5,73,1
1,4,exaone3.5,74,1
1,4,exaone3.5,75,1
1,4,exaone3.5,76,1
1,4,exaone3.5,77,1
1,4,exaone3.5,78,1
1,4,exaone3.5,79,1
1,4,exaone3.5,80,1
1,4,exaone3.5,81,1
1,4,exaone3.5,82,1
1,4,exaone3.5,83,1
1,4,exaone3.5,84,1
1,4,exaone3.5,85,1
1,4,exaone3.5,86,1
1,4,exaone3.5,87,1
1,4,exaone3.5,88,1
1,4,exaone3.5,89,1
1,4,exaone3.5,90,1
0,4,exaone3.5,91,1
1,4,exaone3.5,92,1
1,4,exaone3.5,93,1
1,4,exaone3.5,94,1
1,4,exaone3.5,95,1
1,4,exaone3.5,96,1
1,4,exaone3.5,97,1
1,4,exaone3.5,98,1
1,4,exaone3.5,99,1
1,4,exaone3.5,100,1
1,4,exaone3.5,101,1
1,4,exaone3.5,102,1
1,4,exaone3.5,103,1
0,4,exaone3.5,104,1
1,4,exaone3.5,105,1
1,4,exaone3.5,106,1
1,4,exaone3.5,107,1
1,4,exaone3.5,108,1
1,4,exaone3.5,109,1
1,4,exaone3.5,110,1
1,4,exaone3.5,111,1
1,4,exaone3.5,112,1
1,4,exaone3.5,113,1
1,4,exaone3.5,114,1
1,4,exaone3.5,115,1
1,4,exaone3.5,116,1
1,4,exaone3.5,117,1
1,4,exaone3.5,118,1
1,4,exaone3.5,119,1
1,4,exaone3.5,120,1
1,4,exaone3.5,121,1
1,4,exaone3.5,122,1
0,4,exaone3.5,123,1
1,4,exaone3.5,124,1
1,4,exaone3.5,125,1
1,4,exaone3.5,126,1
1,4,exaone3.5,127,1
1,4,exaone3.5,128,1
1,4,exaone3.5,129,1
1,4,exaone3.5,130,1
1,4,exaone3.5,131,1
0,4,exaone3.5,132,1
1,4,exaone3.5,133,1
1,4,exaone3.5,134,1
1,4,exaone3.5,135,1
1,4,exaone3.5,136,1
1,4,exaone3.5,137,1
1,4,exaone3.5,138,1
1,4,exaone3.5,139,1
1,4,exaone3.5,140,1
1,4,exaone3.5,141,1
0,4,exaone3.5,142,1
1,4,exaone3.5,143,1
1,4,exaone3.5,144,1
1,4,exaone3.5,145,1
1,4,exaone3.5,146,1
1,4,exaone3.5,147,1
1,4,exaone3.5,148,1
1,4,exaone3.5,149,1
1,4,exaone3.5,150,1
0,4,exaone3.5,151,1
1,4,exaone3.5,152,1
1,4,exaone3.5,153,1
1,4,exaone3.5,154,1
1,4,exaone3.5,155,1
1,4,exaone3.5,156,1
